placename,year_month,year,month,common_name,n_detections,sampling_days,detection_rate
BCAM9,2023-11,2023,11,Striped Skunk,0,12,0
BCAM9,2023-11,2023,11,Brush Rabbit,0,12,0
BCAM9,2023-11,2023,11,Californian Sea Lion,0,12,0
BCAM9,2023-11,2023,11,Elk,0,12,0
BCAM9,2023-11,2023,11,Black-tailed Jackrabbit,0,12,0
BCAM9,2023-11,2023,11,Human-Pedestrian,0,12,0
BCAM9,2024-03,2024,03,American Badger,0,32,0
BCAM9,2024-03,2024,03,Bobcat,0,32,0
BCAM9,2024-03,2024,03,Coyote,0,32,0
BCAM9,2024-03,2024,03,Domestic Cattle,0,32,0
BCAM9,2024-03,2024,03,Domestic Dog,0,32,0
BCAM9,2024-03,2024,03,Human,0,32,0
BCAM9,2024-03,2024,03,Human-Camera Trapper,2,32,0.0625
BCAM9,2024-03,2024,03,Mule Deer,0,32,0
BCAM9,2024-03,2024,03,North American River Otter,0,32,0
BCAM9,2024-03,2024,03,Northern Elephant Seal,0,32,0
BCAM9,2024-03,2024,03,Northern Raccoon,6,32,0.1875
BCAM9,2024-03,2024,03,Striped Skunk,0,32,0
BCAM9,2024-03,2024,03,Brush Rabbit,0,32,0
BCAM9,2024-03,2024,03,Californian Sea Lion,0,32,0
BCAM9,2024-03,2024,03,Elk,0,32,0
BCAM9,2024-03,2024,03,Black-tailed Jackrabbit,0,32,0
BCAM9,2024-03,2024,03,Human-Pedestrian,0,32,0
BCAM9,2025-02,2025,02,American Badger,0,30,0
BCAM9,2025-02,2025,02,Bobcat,0,30,0
BCAM9,2025-02,2025,02,Coyote,0,30,0
BCAM9,2025-02,2025,02,Domestic Cattle,0,30,0
BCAM9,2025-02,2025,02,Domestic Dog,0,30,0
BCAM9,2025-02,2025,02,Human,0,30,0
BCAM9,2025-02,2025,02,Human-Camera Trapper,3,30,0.1
BCAM9,2025-02,2025,02,Mule Deer,0,30,0
BCAM9,2025-02,2025,02,North American River Otter,0,30,0
BCAM9,2025-02,2025,02,Northern Elephant Seal,0,30,0
BCAM9,2025-02,2025,02,Northern Raccoon,13,30,0.43333333333333335
BCAM9,2025-02,2025,02,Striped Skunk,0,30,0
BCAM9,2025-02,2025,02,Brush Rabbit,0,30,0
BCAM9,2025-02,2025,02,Californian Sea Lion,0,30,0
BCAM9,2025-02,2025,02,Elk,0,30,0
BCAM9,2025-02,2025,02,Black-tailed Jackrabbit,0,30,0
BCAM9,2025-02,2025,02,Human-Pedestrian,0,30,0
CA_Beach_PointReyes_Loc03,2023-09,2023,09,American Badger,0,23,0
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Bobcat,2,23,0.08695652173913043
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Coyote,2,23,0.08695652173913043
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Domestic Cattle,0,23,0
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Domestic Dog,0,23,0
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Human,9,23,0.391304347826087
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Human-Camera Trapper,3,23,0.13043478260869565
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Mule Deer,20,23,0.8695652173913043
CA_Beach_PointReyes_Loc03,2023-09,2023,09,North American River Otter,58,23,2.5217391304347827
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Northern Elephant Seal,0,23,0
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Northern Raccoon,63,23,2.739130434782609
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Striped Skunk,0,23,0
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Brush Rabbit,0,23,0
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Californian Sea Lion,0,23,0
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Elk,0,23,0
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Black-tailed Jackrabbit,0,23,0
CA_Beach_PointReyes_Loc03,2023-09,2023,09,Human-Pedestrian,0,23,0
CA_Beach_PointReyes_Loc03,2023-10,2023,10,American Badger,0,15,0
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Bobcat,0,15,0
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Coyote,11,15,0.7333333333333333
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Domestic Cattle,0,15,0
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Domestic Dog,0,15,0
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Human,4,15,0.26666666666666666
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Human-Camera Trapper,1,15,0.06666666666666667
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Mule Deer,8,15,0.5333333333333333
CA_Beach_PointReyes_Loc03,2023-10,2023,10,North American River Otter,29,15,1.9333333333333333
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Northern Elephant Seal,0,15,0
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Northern Raccoon,48,15,3.2
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Striped Skunk,0,15,0
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Brush Rabbit,0,15,0
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Californian Sea Lion,0,15,0
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Elk,0,15,0
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Black-tailed Jackrabbit,0,15,0
CA_Beach_PointReyes_Loc03,2023-10,2023,10,Human-Pedestrian,0,15,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,American Badger,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Bobcat,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Coyote,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Domestic Cattle,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Domestic Dog,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Human,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Human-Camera Trapper,1,4,0.25
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Mule Deer,2,4,0.5
CA_Beach_PointReyes_Loc03,2023-11,2023,11,North American River Otter,6,4,1.5
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Northern Elephant Seal,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Northern Raccoon,10,4,2.5
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Striped Skunk,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Brush Rabbit,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Californian Sea Lion,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Elk,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Black-tailed Jackrabbit,0,4,0
CA_Beach_PointReyes_Loc03,2023-11,2023,11,Human-Pedestrian,0,4,0
